cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Massachusetts",8/12/2016,8/25/2016,"Ipsos","A-",399,"lv",.0003313,46.28,32.51,,,45.86205,34.77297,,,"","http://www.reuters.com/statesofthenation",45015,69068,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Mississippi",3/28/2016,3/30/2016,"Mason-Dixon Polling & Research, Inc.","B+",625,"rv",.0003276,43,46,,,41.75219,49.56577,,,"","http://big.assets.huffingtonpost.com/MS316Poll.pdf",36696,50466,4/5/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Nebraska",8/17/2016,8/23/2016,"Google Consumer Surveys","B",174,"lv",.0003254,24.5,38.25,11.3,,31.94403,48.17593,6.542476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45569,70954,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/15/2016,8/15/2016,"Gravis Marketing","B-",1143,"rv",.0003195,46,42,8,,48.30501,45.88072,4.196045,,"","http://projects.fivethirtyeight.com/polls/20160817_US_1.pdf",44898,68873,8/19/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Maryland",8/5/2016,8/25/2016,"Ipsos","A-",525,"lv",.000318,53.02,30.47,,,52.72739,32.52157,,,"","http://www.reuters.com/statesofthenation",45014,69067,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New York",8/12/2016,8/18/2016,"Ipsos","A-",1006,"lv",.0003157,51.99,29.64,,,51.87229,31.99591,,,"","http://www.reuters.com/statesofthenation",44969,69002,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/30/2016,9/5/2016,"CVOTER International","C+",1220,"lv",.0003143,48.1,46.09,,,46.71439,44.13484,,,"","http://www.upi.com/Top_News/US/2016/09/07/UPICVoter-poll-Hillary-Clinton-has-2-point-lead-over-Donald-Trump/6771473265320/",45422,70721,9/7/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Connecticut",8/17/2016,8/23/2016,"Google Consumer Surveys","B",327,"lv",.0003136,43.88,26.51,8.72,,51.4487,36.69226,3.962476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45547,70932,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Oregon",8/5/2016,8/25/2016,"Ipsos","A-",459,"lv",.0003129,44.92,36.58,,,44.55835,38.85145,,,"","http://www.reuters.com/statesofthenation",45028,69081,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/13/2016,8/17/2016,"Ipsos","A-",1105,"lv",.0003117,39.5,35.4,7.1,,41.31158,39.65419,3.388104,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44896,68841,8/19/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Washington",8/24/2016,8/30/2016,"Google Consumer Surveys","B",600,"lv",.0003114,40.49,26.91,10.23,,48.19965,36.80759,5.444983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45537,70922,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New York",8/19/2016,8/25/2016,"Ipsos","A-",500,"lv",.000309,53.3,31.38,,,53.31047,33.45622,,,"","http://www.reuters.com/statesofthenation",45024,69077,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",8/12/2016,8/18/2016,"Ipsos","A-",771,"lv",.0003077,45.79,45.28,,,45.50377,47.32798,,,"","http://www.reuters.com/statesofthenation",44974,69007,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Louisiana",7/29/2016,8/18/2016,"Ipsos","A-",424,"lv",.0003057,38.11,48.16,,,38.02252,50.33554,,,"","http://www.reuters.com/statesofthenation",44955,68988,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/12/2016,9/18/2016,"USC Dornsife/LA Times","",2465,"lv",.0003029,41.11,47.77,,,43.2567,46.07796,,,"","http://latimes.com/politics/",45883,71653,9/19/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Arkansas",7/29/2016,8/18/2016,"Ipsos","A-",290,"lv",.0003024,39.83,44.73,,,39.28835,46.67575,,,"","http://www.reuters.com/statesofthenation",44942,68975,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",8/19/2016,9/1/2016,"Ipsos","A-",365,"lv",.0002997,41.38,44.56,,,40.84874,45.86475,,,"","http://www.reuters.com/statesofthenation",45280,69661,9/4/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"South Carolina",7/29/2016,8/18/2016,"Ipsos","A-",288,"lv",.000298,41.09,50.04,,,40.79657,52.00626,,,"","http://www.reuters.com/statesofthenation",44975,69008,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/29/2016,9/4/2016,"CVOTER International","C+",1237,"lv",.0002977,48.55,46.5,,,47.16048,44.57788,,,"","http://www.upi.com/Top_News/US/2016/09/06/UPICVoter-poll-Hillary-Clinton-holds-lead-over-Donald-Trump/4001473162869/?spt=sec&or=tn",45342,70498,9/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Kentucky",8/17/2016,8/23/2016,"Google Consumer Surveys","B",383,"lv",.0002962,34.88,39.74,7.66,,42.21938,49.45076,2.902476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45557,70942,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",5/16/2016,5/19/2016,"ABC News/Washington Post","A+",829,"rv",.0002961,44,46,,,43.31581,48.66676,,,"","https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/05/22/National-Politics/Polling/release_426.xml?uuid=v4d0jh_REeaCwqfcsxMofQ",44093,65978,5/22/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Connecticut",4/10/2016,4/11/2016,"Emerson College","B",1043,"lv",.0002948,48,40,,,46.04865,40.20932,,,"","http://media.wix.com/ugd/3bebb2_a087ef7328134746b90ffd87f80c439e.pdf",36738,62664,4/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/18/2016,8/20/2016,"Morning Consult","",2001,"rv",.0002947,39,36,8,,43.67717,43.77164,1.56175,,"","https://morningconsult.com/2016/08/21/trumps-campaign-shakeup-likely-little-late/",44901,68876,8/21/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New Mexico",8/17/2016,8/23/2016,"Google Consumer Surveys","B",201,"lv",.0002947,41.65,25.13,19.84,,49.1238,35.11713,15.08248,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45572,70957,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",4/4/2016,4/11/2016,"Behavior Research Center (Rocky Mountain)","A",564,"rv",.0002924,42,35,,,41.55317,40.26527,,,"","http://www.brcpolls.com/16/RMP%202016-II-04.pdf",42742,62721,4/25/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",8/26/2016,9/1/2016,"Ipsos","A-",375,"lv",.0002915,43.1,45.95,,,42.67814,47.16492,,,"","http://www.reuters.com/statesofthenation",45307,69688,9/4/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/12/2016,8/16/2016,"Ipsos","A-",1129,"lv",.0002912,40,35.2,7.8,,41.7855,39.47924,4.107759,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44897,68842,8/19/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"South Carolina",8/17/2016,8/23/2016,"Google Consumer Surveys","B",401,"lv",.0002909,27.1,39.4,9.06,,34.24818,48.71762,4.302476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45580,70965,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",8/19/2016,9/1/2016,"Ipsos","A-",404,"lv",.0002878,48.92,43.83,,,48.77494,45.33247,,,"","http://www.reuters.com/statesofthenation",45306,69687,9/4/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",6/13/2016,6/15/2016,"Public Policy Polling","B+",1032,"v",.0002869,42,39,6,,44.32407,43.64653,2.619278,,"","http://www.publicpolicypolling.com/main/2016/06/virginians-support-stronger-gun-measures-clinton-has-narrow-lead.html",44346,66998,6/16/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/11/2016,9/17/2016,"USC Dornsife/LA Times","",2507,"lv",.0002865,40.98,47.7,,,43.12817,46.04009,,,"","http://latimes.com/politics/",45880,71645,9/18/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Illinois",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1185,"lv",.0002834,34.91,29.27,9.22,,42.43947,38.48332,4.472134,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45453,70771,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Indiana",8/5/2016,8/18/2016,"Ipsos","A-",335,"lv",.0002825,36.31,54.13,,,34.73814,54.96581,,,"","http://www.reuters.com/statesofthenation",44951,68984,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",8/19/2016,9/1/2016,"Ipsos","A-",494,"lv",.0002815,41.5,42.49,,,40.65955,43.46062,,,"","http://www.reuters.com/statesofthenation",45297,69678,9/4/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Idaho",8/10/2016,8/16/2016,"Google Consumer Surveys","B",166,"lv",.0002794,24.07,40.41,15.11,,31.39093,50.63781,10.44728,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45603,70988,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/28/2016,9/3/2016,"CVOTER International","C+",1242,"lv",.0002793,49.37,45.52,,,47.97022,43.62843,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45327,70602,9/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Texas",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1170,"lv",.0002774,30.5,39.55,9.18,,37.98746,48.69294,4.432134,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45482,70800,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/23/2016,7/24/2016,"YouGov","B",1057,"rv",.0002769,40,38,5,,43.66494,43.51894,1.911605,,"","https://today.yougov.com/news/2016/07/25/yougoveconomist-poll-july-23-24-2016/",44678,68228,7/25/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",8/31/2016,9/6/2016,"Google Consumer Surveys","B",837,"lv",.0002765,29.08,35.47,9.51,,36.6335,44.72357,4.762134,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45474,70792,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/22/2016,9/24/2016,"The Times-Picayune/Lucid","",1251,"lv",.0002764,42,39,7,,44.10437,44.46209,1.833299,,"","https://luc.id/2016-presidential-tracker/",46225,72284,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/10/2016,9/16/2016,"USC Dornsife/LA Times","",2565,"lv",.0002725,41.23,47.22,,,43.38052,45.58899,,,"","http://latimes.com/politics/",45875,71639,9/17/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"California",8/12/2016,8/18/2016,"Ipsos","A-",1203,"lv",.0002712,63.14,26.06,,,62.88947,28.28747,,,"","http://www.reuters.com/statesofthenation",44943,68976,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",8/5/2016,8/25/2016,"Ipsos","A-",568,"lv",.0002673,43.04,39.74,,,41.61272,40.9117,,,"","http://www.reuters.com/statesofthenation",45002,69055,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",6/21/2016,6/24/2016,"YouGov","B",1192,"lv",.0002666,44,41,3,,46.35198,44.77678,.6569663,,"","http://www.cbsnews.com/news/poll-donald-trump-hillary-clinton-poll-florida-north-carolina-wisconsin-colorado-battleground-states/?platform=hootsuite",44409,67389,6/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/11/2016,8/15/2016,"Ipsos","A-",1131,"lv",.0002663,40.4,34.4,8.1,,42.17452,38.68536,4.431666,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44865,68767,8/16/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New York",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1033,"lv",.000264,37.34,28.83,7.16,,44.92567,38.13746,2.412134,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45473,70791,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Missouri",8/5/2016,8/18/2016,"Ipsos","A-",365,"lv",.0002629,46.15,41.13,,,45.37923,42.79851,,,"","http://www.reuters.com/statesofthenation",44962,68995,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/27/2016,9/2/2016,"CVOTER International","C+",1242,"lv",.000261,49.25,45.13,,,47.84328,43.27701,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45326,70601,9/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/24/2016,8/30/2016,"Google Consumer Surveys","B",22189,"lv",.0002591,35.95,32.68,8.69,,43.46101,42.2146,3.904983,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/luS",45249,69566,8/31/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Mississippi",8/10/2016,8/16/2016,"Google Consumer Surveys","B",268,"lv",.0002579,17.52,52.99,7.26,,24.43283,62.27205,2.597284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45615,71000,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",8/24/2016,8/30/2016,"Google Consumer Surveys","B",578,"lv",.0002577,38.52,29.96,10.23,,45.95291,39.35187,5.444983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45535,70920,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Georgia",8/24/2016,8/30/2016,"Google Consumer Surveys","B",568,"lv",.0002576,25.87,43.94,8.9,,33.11641,52.99107,4.114983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45499,70817,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/26/2016,10/2/2016,"SurveyMonkey","C-",26925,"lv",.0002575,46,40,9,,45.79798,42.73283,3.061657,,"","https://www.scribd.com/document/326274653/NBC-News-SurveyMonkey-Toplines-and-Methodology-925-102?secret_password=Amlox28R6VL23C3oHhHA",46444,72593,10/4/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Minnesota",8/24/2016,8/30/2016,"Google Consumer Surveys","B",524,"lv",.0002573,38.29,24.77,9.46,,45.90782,34.49979,4.674983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45512,70830,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/30/2016,9/1/2016,"The Times-Picayune/Lucid","",1097,"lv",.0002562,43,34,9,,45.5176,40.31112,3.185091,,"","https://luc.id/2016-presidential-tracker/",46205,72264,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",8/24/2016,8/30/2016,"Google Consumer Surveys","B",549,"lv",.0002531,38.94,23.91,11.48,,46.58944,33.69757,6.694983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45495,70813,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Georgia",8/12/2016,8/25/2016,"Ipsos","A-",498,"lv",.0002513,43.33,46.33,,,42.65044,47.57837,,,"","http://www.reuters.com/statesofthenation",45005,69058,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Alabama",8/17/2016,8/23/2016,"Google Consumer Surveys","B",414,"lv",.0002501,17.97,56.78,5.5,,25.07083,66.00027,.7424762,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45542,70927,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",8/19/2016,8/25/2016,"Ipsos","A-",334,"lv",.0002472,49.83,43.29,,,49.66382,45.07167,,,"","http://www.reuters.com/statesofthenation",45029,69082,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Tennessee",8/17/2016,8/23/2016,"Google Consumer Surveys","B",529,"lv",.0002471,25.93,46.25,7.62,,33.25892,55.93926,2.862476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45582,70967,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/9/2016,9/15/2016,"USC Dornsife/LA Times","",2497,"lv",.0002468,41.04,47.41,,,43.19451,45.79655,,,"","http://latimes.com/politics/",45819,71550,9/16/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Idaho",5/18/2016,6/4/2016,"Dan Jones & Associates","C+",603,"a",.0002462,32,49,,,31.43772,51.98027,,,"","http://idahopoliticsweekly.com/politics/1078-poll-nearly-half-of-idahoans-say-they-will-vote-for-trump-in-november",44359,67242,6/18/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Massachusetts",8/17/2016,8/23/2016,"Google Consumer Surveys","B",509,"lv",.0002461,50.66,22,7.53,,58.49738,32.73471,2.772476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45559,70944,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/26/2016,9/1/2016,"CVOTER International","C+",1242,"lv",.000244,48.98,45.46,,,47.57683,43.66196,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45325,70600,9/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Tennessee",8/5/2016,8/18/2016,"Ipsos","A-",398,"lv",.0002436,35.51,42.91,,,35.14749,44.98945,,,"","http://www.reuters.com/statesofthenation",44976,69009,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Maryland",8/17/2016,8/23/2016,"Google Consumer Surveys","B",439,"lv",.0002432,44.15,25.86,8.62,,51.45861,35.50748,3.862476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45560,70945,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New Jersey",8/12/2016,8/25/2016,"Ipsos","A-",678,"lv",.000242,48.08,33.54,,,48.41456,36.14216,,,"","http://www.reuters.com/statesofthenation",45023,69076,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",8/26/2016,9/1/2016,"Ipsos","A-",605,"lv",.0002407,48.23,44.6,,,48.6854,46.67889,,,"","http://www.reuters.com/statesofthenation",45285,69666,9/4/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",8/12/2016,8/25/2016,"Ipsos","A-",654,"lv",.0002402,47.58,36.67,,,47.29406,38.50301,,,"","http://www.reuters.com/statesofthenation",45034,69087,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/15/2016,8/16/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0002402,41,39,9,,43.52148,43.60173,4.784445,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44886,68824,8/18/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/21/2016,9/23/2016,"The Times-Picayune/Lucid","",1161,"lv",.0002396,42,38,9,,44.16579,43.45876,3.81175,,"","https://luc.id/2016-presidential-tracker/",46224,72283,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/10/2016,8/14/2016,"Ipsos","A-",1109,"lv",.0002381,41.4,34.6,8,,43.16898,38.88731,4.353659,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44866,68768,8/16/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",8/24/2016,8/30/2016,"Google Consumer Surveys","B",882,"lv",.0002373,36.18,35.21,8.12,,43.59507,44.56926,3.334983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45528,70913,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",8/24/2016,8/30/2016,"Google Consumer Surveys","B",771,"lv",.0002369,33.74,37.33,9.6,,41.08054,46.55307,4.814983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45517,70902,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Nevada",8/10/2016,8/16/2016,"Google Consumer Surveys","B",282,"lv",.000236,31.76,35.73,12.84,,38.99713,45.76361,8.177284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45623,71008,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New Jersey",8/24/2016,8/30/2016,"Google Consumer Surveys","B",737,"lv",.0002355,37.83,29.03,7.69,,45.40802,38.68706,2.904983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45521,70906,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Alabama",7/29/2016,8/18/2016,"Ipsos","A-",380,"lv",.000234,36.3,54.53,,,35.87666,56.30735,,,"","http://www.reuters.com/statesofthenation",44940,68973,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Minnesota",8/5/2016,8/18/2016,"Ipsos","A-",541,"lv",.0002336,42.1,33.97,,,41.16746,35.67995,,,"","http://www.reuters.com/statesofthenation",44960,68993,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/19/2016,9/21/2016,"The Times-Picayune/Lucid","",1292,"lv",.000233,41,40,8,,43.24896,45.48022,2.740644,,"","https://luc.id/2016-presidential-tracker/",46222,72281,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",8/24/2016,8/30/2016,"Google Consumer Surveys","B",578,"lv",.000233,34.69,30.08,9.75,,42.2233,39.65534,4.964983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45511,70829,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/8/2016,9/14/2016,"USC Dornsife/LA Times","",2499,"lv",.0002299,41.34,47.22,,,43.50415,45.63215,,,"","http://latimes.com/politics/",45802,71502,9/15/16,"13:26:03  7 Nov 2016"
